Time,Data,Condition,Current,Label
2025-11-12 16:22:33.659,68.0,None,interval1,None
2025-11-12 16:22:34.192,70.0,None,interval1,None
2025-11-12 16:22:34.679,106.0,None,interval1,None
2025-11-12 16:22:35.207,79.0,None,interval1,None
2025-11-12 16:22:36.227,79.0,None,interval1,None
2025-11-12 16:22:36.750,78.0,None,interval1,None
2025-11-12 16:22:37.246,80.0,None,interval1,None
2025-11-12 16:22:37.773,79.0,None,interval1,None
2025-11-12 16:22:38.197,78.0,None,interval1,None
2025-11-12 16:22:38.713,77.0,None,interval1,None
2025-11-12 16:22:39.242,76.0,None,interval1,None
2025-11-12 16:22:39.838,77.0,None,interval1,None
2025-11-12 16:22:40.332,77.0,None,interval1,None
2025-11-12 16:22:40.853,76.0,None,interval1,None
2025-11-12 16:22:41.205,76.0,None,interval1,None
2025-11-12 16:22:41.754,77.0,None,interval1,None
2025-11-12 16:22:42.237,77.0,None,interval1,None
2025-11-12 16:22:42.822,80.0,None,interval1,None
2025-11-12 16:22:43.161,80.0,None,interval1,None
2025-11-12 16:22:43.912,79.0,None,interval1,None
2025-11-12 16:22:44.297,70.0,None,interval1,None
2025-11-12 16:22:44.814,10.0,None,interval1,None
2025-11-12 16:22:45.300,16.0,None,interval1,None
2025-11-12 16:22:45.849,8.0,None,interval1,None
2025-11-12 16:22:46.390,10.0,None,interval1,None
2025-11-12 16:22:46.948,7.0,None,interval1,None
2025-11-12 16:22:47.460,9.0,None,interval1,None
2025-11-12 16:22:47.967,8.0,None,music2,None
2025-11-12 16:22:48.952,57.0,None,music2,None
2025-11-12 16:22:49.511,32.0,None,music2,None
2025-11-12 16:22:50.031,49.0,None,music2,None
2025-11-12 16:22:50.410,54.0,None,music2,None
2025-11-12 16:22:50.970,60.0,None,music2,None
2025-11-12 16:22:51.560,61.0,None,music2,None
2025-11-12 16:22:52.262,64.0,None,music2,None
2025-11-12 16:22:53.061,60.0,None,music2,None
2025-11-12 16:22:53.609,62.0,None,music2,None
2025-11-12 16:22:54.154,66.0,None,music2,None
2025-11-12 16:22:55.117,70.0,None,music2,None
2025-11-12 16:22:55.539,70.0,None,music2,None
2025-11-12 16:22:56.150,71.0,None,music2,None
2025-11-12 16:22:56.709,71.0,None,music2,None
2025-11-12 16:22:57.135,70.0,None,music2,None
2025-11-12 16:22:58.213,72.0,None,music2,None
2025-11-12 16:22:58.629,73.0,None,music2,None
2025-11-12 16:22:59.268,69.0,None,music2,None
2025-11-12 16:22:59.633,69.0,None,music2,None
2025-11-12 16:23:00.276,70.0,None,music2,None
2025-11-12 16:23:00.785,72.0,None,music2,None
2025-11-12 16:23:01.442,71.0,None,music2,None
2025-11-12 16:23:01.847,70.0,None,music2,None
2025-11-12 16:23:02.727,70.0,None,music2,None
2025-11-12 16:23:03.447,70.0,None,music2,None
2025-11-12 16:23:03.760,69.0,None,music2,None
2025-11-12 16:23:04.800,71.0,None,music2,None
2025-11-12 16:23:06.531,68.0,None,music2,None
2025-11-12 16:23:06.829,68.0,None,music2,None
2025-11-12 16:23:07.341,69.0,None,music2,None
2025-11-12 16:23:07.849,67.0,None,music2,None
2025-11-12 16:23:08.378,72.0,None,music2,None
2025-11-12 16:23:08.803,85.0,None,music2,None
2025-11-12 16:23:09.490,96.0,None,music2,None
2025-11-12 16:23:09.839,86.0,None,music2,None
2025-11-12 16:23:10.427,68.0,None,music2,None
2025-11-12 16:23:10.859,78.0,None,music2,None
2025-11-12 16:23:11.465,76.0,None,music2,None
2025-11-12 16:23:11.862,73.0,None,music2,None
