Time,Data,Condition,Current,Label
2025-11-12 16:23:52.873,760.0,None,interval2,None
2025-11-12 16:23:53.792,736.0,None,interval2,None
2025-11-12 16:23:54.818,744.0,None,interval2,None
2025-11-12 16:23:55.853,736.0,None,interval2,None
2025-11-12 16:23:56.871,752.0,None,interval2,None
2025-11-12 16:23:57.897,784.0,None,interval2,None
2025-11-12 16:23:58.926,712.0,None,interval2,None
2025-11-12 16:23:59.947,704.0,None,interval2,None
2025-11-12 16:24:00.979,744.0,None,interval2,None
2025-11-12 16:24:01.985,728.0,None,interval2,None
2025-11-12 16:24:03.006,696.0,None,interval2,None
2025-11-12 16:24:03.986,704.0,None,interval2,None
2025-11-12 16:24:05.059,728.0,None,interval2,None
2025-11-12 16:24:05.940,760.0,None,interval2,None
2025-11-12 16:24:07.105,688.0,None,interval2,None
2025-11-12 16:24:08.084,696.0,None,interval2,None
2025-11-12 16:24:09.159,720.0,None,interval2,None
2025-11-12 16:24:10.175,680.0,None,interval2,None
2025-11-12 16:24:11.211,672.0,None,interval2,None
2025-11-12 16:24:12.149,704.0,None,interval2,None
2025-11-12 16:24:13.173,744.0,None,interval2,None
2025-11-12 16:24:14.204,736.0,None,interval2,None
2025-11-12 16:24:15.241,672.0,None,interval2,None
2025-11-12 16:24:16.232,648.0,None,interval2,None
2025-11-12 16:24:17.280,696.0,None,interval2,None
2025-11-12 16:24:18.295,776.0,None,interval2,None
2025-11-12 16:24:19.328,776.0,None,interval2,None
2025-11-12 16:24:20.319,776.0,None,interval2,None
2025-11-12 16:24:21.304,816.0,None,interval2,None
2025-11-12 16:24:22.392,792.0,None,interval2,None
2025-11-12 16:24:23.386,792.0,None,interval2,None
2025-11-12 16:24:24.397,736.0,None,interval2,None
2025-11-12 16:24:25.457,760.0,None,interval2,None
2025-11-12 16:24:26.459,816.0,None,interval2,None
2025-11-12 16:24:27.376,816.0,None,interval2,None
2025-11-12 16:24:28.592,768.0,None,interval2,None
2025-11-12 16:24:29.522,776.0,None,interval2,None
2025-11-12 16:24:30.484,816.0,None,interval2,None
2025-11-12 16:24:31.488,832.0,None,interval2,None
2025-11-12 16:24:32.555,792.0,None,interval2,None
2025-11-12 16:24:33.586,768.0,None,interval2,None
2025-11-12 16:24:34.674,760.0,None,interval2,None
2025-11-12 16:24:35.638,768.0,None,interval2,None
