Time,Data,Condition,Current,Label
2025-11-12 16:20:53.989,33.2,None,baseline,None
2025-11-12 16:20:54.189,33.2,None,baseline,None
2025-11-12 16:20:54.297,33.2,None,baseline,None
2025-11-12 16:20:54.485,33.2,None,baseline,None
2025-11-12 16:20:54.574,33.2,None,baseline,None
2025-11-12 16:20:54.733,33.2,None,baseline,None
2025-11-12 16:20:54.926,33.2,None,baseline,None
2025-11-12 16:20:55.053,33.2,None,baseline,None
2025-11-12 16:20:55.132,33.2,None,baseline,None
2025-11-12 16:20:55.239,33.2,None,baseline,None
2025-11-12 16:20:55.429,33.2,None,baseline,None
2025-11-12 16:20:55.563,33.2,None,baseline,None
2025-11-12 16:20:55.580,33.2,None,baseline,None
2025-11-12 16:20:55.844,33.2,None,baseline,None
2025-11-12 16:20:55.943,33.2,None,baseline,None
2025-11-12 16:20:56.080,33.2,None,baseline,None
2025-11-12 16:20:56.135,33.2,None,baseline,None
2025-11-12 16:20:56.360,33.2,None,baseline,None
2025-11-12 16:20:56.519,33.2,None,baseline,None
2025-11-12 16:20:56.592,33.2,None,baseline,None
2025-11-12 16:20:56.778,33.2,None,baseline,None
2025-11-12 16:20:56.814,33.2,None,baseline,None
2025-11-12 16:20:57.078,33.2,None,baseline,None
2025-11-12 16:20:57.216,33.2,None,baseline,None
2025-11-12 16:20:57.296,33.2,None,baseline,None
2025-11-12 16:20:57.471,33.2,None,baseline,None
2025-11-12 16:20:57.543,33.2,None,baseline,None
2025-11-12 16:20:57.721,33.2,None,baseline,None
2025-11-12 16:20:57.823,33.2,None,baseline,None
2025-11-12 16:20:58.013,33.2,None,baseline,None
2025-11-12 16:20:58.090,33.2,None,baseline,None
2025-11-12 16:20:58.228,33.2,None,baseline,None
2025-11-12 16:20:58.330,33.2,None,baseline,None
2025-11-12 16:20:58.512,33.2,None,baseline,None
2025-11-12 16:20:58.650,33.2,None,baseline,None
2025-11-12 16:20:58.730,33.2,None,baseline,None
2025-11-12 16:20:58.933,33.2,None,baseline,None
2025-11-12 16:20:59.028,33.2,None,baseline,None
2025-11-12 16:20:59.186,33.2,None,baseline,None
2025-11-12 16:20:59.276,33.2,None,baseline,None
2025-11-12 16:20:59.442,33.2,None,baseline,None
